version,core,style,seed,years,life,shortages,sales,sold,expenses,tax,total,goal,bankrupt,cashRatio
before,sp500,standard,313,20,3,0,0,0,233000,0,4188333,true,false,0.1291467437359172
before,sp500,standard,314,20,3,0,0,0,189000,0,2634892,false,false,0.13560149562260143
before,sp500,standard,315,20,0,0,0,0,0,0,3096224,true,false,0.1839495804930244
before,sp500,standard,316,20,2,0,0,0,117000,0,5364446,true,false,0.14260088975498547
before,sp500,standard,317,20,2,0,0,0,117000,0,2655229,false,false,0.19301898260645897
before,sp500,standard,318,20,2,1,1,50440,150500,0,1545863,false,false,0.14343422292626837
before,sp500,standard,319,20,2,0,0,0,189000,0,3445391,true,false,0.12362562541789632
before,sp500,standard,320,20,3,0,0,0,205000,0,1867835,false,false,0.16012128233812664
before,sp500,standard,321,20,3,0,0,0,175000,0,9976226,true,false,0.1102096776303102
before,sp500,standard,322,20,4,0,0,0,252000,0,9083731,true,false,0.08386413423497806
before,sp500,standard,323,20,2,0,0,0,180000,0,3073900,true,false,0.132743121036263
before,sp500,standard,324,20,3,0,0,0,234000,0,4777802,true,false,0.11972318618390047
before,sp500,standard,325,20,1,0,0,0,54000,0,4784166,true,false,0.11408870495283926
before,sp500,standard,326,20,2,0,0,0,95000,0,1358121,false,false,0.21391259604561347
before,sp500,standard,327,20,1,0,0,0,70000,0,1664083,false,false,0.2015971674109311
before,sp500,standard,328,20,3,0,0,0,200500,0,2408576,false,false,0.17541108534349742
before,sp500,standard,329,20,2,0,0,0,144000,0,2982250,false,false,0.09577024513349926
before,sp500,standard,330,20,1,0,0,0,81000,0,2930947,false,false,0.20118024603942178
before,sp500,standard,331,20,2,0,0,0,121500,0,1254264,false,false,0.1782354068919071
before,sp500,standard,332,20,3,0,0,0,198000,0,1439647,false,false,0.1821592858102689
before,sp500,standard,333,20,1,1,1,10000,60000,0,2067259,false,false,0.12420281696685562
before,sp500,standard,334,20,2,0,0,0,94500,0,5836325,true,false,0.17217489255796667
before,sp500,standard,335,20,3,0,0,0,205000,0,10683308,true,false,0.10846524167754976
before,sp500,standard,336,20,1,0,0,0,50000,0,2624898,false,false,0.2103192468146327
before,sp500,standard,337,20,3,0,0,0,234000,0,2400908,false,false,0.12824062002328585
before,sp500,standard,338,20,3,0,0,0,218000,0,3014814,true,false,0.09366503294382518
before,sp500,standard,339,20,1,0,0,0,63000,0,5401248,true,false,0.13141706350997065
before,sp500,standard,340,20,0,0,0,0,0,0,2420024,false,false,0.16084388535667304
before,sp500,standard,341,20,2,0,0,0,144000,0,2909564,false,false,0.20942465643242625
before,sp500,standard,342,20,1,0,0,0,110000,0,1970212,false,false,0.16689835569769002
before,sp500,standard,343,20,3,0,0,0,149000,0,9185551,true,false,0.12661433023127167
before,sp500,standard,344,20,3,0,0,0,212000,0,7673036,true,false,0.10694897176302184
before,sp500,standard,345,20,2,0,0,0,130500,0,10695711,true,false,0.08433610937334915
before,sp500,standard,346,20,2,0,0,0,144000,0,3059056,true,false,0.1551255111989946
before,sp500,standard,347,20,2,1,1,3883,135000,0,5152932,true,false,0.07178152549363964
before,sp500,standard,348,20,3,0,0,0,168000,0,2049632,false,false,0.16593038052039863
before,sp500,standard,349,20,2,1,1,7614,144000,0,2023877,false,false,0.15148811308081453
before,sp500,standard,350,20,2,0,0,0,149000,0,2647276,false,false,0.16897398328407867
before,sp500,standard,351,20,1,0,0,0,81000,0,2908103,false,false,0.19669603313340925
before,sp500,standard,352,20,4,0,0,0,246000,0,1417147,false,false,0.1028523363613163
before,sp500,standard,353,20,2,0,0,0,153000,0,12448951,true,false,0.1397213707616088
before,sp500,standard,354,20,2,1,1,8298,160000,0,6317053,true,false,0.1167803855950749
before,sp500,standard,355,20,0,0,0,0,0,0,4251440,true,false,0.18010351304518724
before,sp500,standard,356,20,1,0,0,0,63000,0,2905662,false,false,0.13755159550829296
before,sp500,standard,357,20,1,0,0,0,110000,0,5382555,true,false,0.11309029454063038
before,sp500,standard,358,20,2,0,0,0,191000,0,2237736,false,false,0.1583022261744689
before,sp500,standard,359,20,2,0,0,0,144000,0,1465774,false,false,0.14340936353878667
before,sp500,standard,360,20,3,0,0,0,148500,0,6979933,true,false,0.1384419768726803
before,sp500,standard,361,20,5,0,0,0,288000,0,3627187,true,false,0.10658046501594624
before,sp500,standard,362,20,1,0,0,0,90000,0,2134583,false,false,0.16145913699983638
before,sp500,standard,363,20,3,0,0,0,240000,0,2900847,false,false,0.2476762409300095
before,sp500,standard,364,20,3,0,0,0,189000,0,9456060,true,false,0.15543819139934645
before,sp500,standard,365,20,1,0,0,0,70000,0,2880590,false,false,0.17451615113820126
before,sp500,standard,366,20,2,0,0,0,153000,0,4798171,true,false,0.10008394420652107
before,sp500,standard,367,20,0,0,0,0,0,0,3195367,true,false,0.15487978041558847
before,sp500,standard,368,20,0,0,0,0,0,0,4199013,true,false,0.1930575442437153
before,sp500,standard,369,20,1,0,0,0,60000,0,4038237,true,false,0.20728450319042463
before,sp500,standard,370,20,2,0,0,0,189000,0,4920710,true,false,0.10813205159461614
before,sp500,standard,371,20,1,0,0,0,54000,0,3733061,true,false,0.2077371980387487
before,sp500,standard,372,20,2,0,0,0,139500,0,1852298,false,false,0.23817226431934008
before,sp500,standard,373,20,2,0,0,0,105000,0,2500538,false,false,0.16569170105200848
before,sp500,standard,374,20,3,0,0,0,199500,0,5392673,true,false,0.12492119296376869
before,sp500,standard,375,20,3,0,0,0,189000,0,2591308,false,false,0.15493815006969477
before,sp500,standard,376,20,1,0,0,0,110000,0,4673120,true,false,0.17683254958693678
before,sp500,standard,377,20,3,2,2,46717,220500,0,929561,false,false,0.19382510493339203
before,sp500,standard,378,20,2,0,0,0,144000,0,3649292,true,false,0.18012326782548096
before,sp500,standard,379,20,2,0,0,0,144000,0,11110880,true,false,0.14849693637286457
before,sp500,standard,380,20,3,0,0,0,195000,0,2128954,false,false,0.3484910641402734
before,sp500,standard,381,20,2,0,0,0,115000,0,3107141,true,false,0.12305920452037475
before,sp500,standard,382,20,2,0,0,0,149000,0,9100044,true,false,0.11010689845485108
before,sp500,standard,383,20,2,0,0,0,160000,0,2920452,false,false,0.18538665878556476
before,sp500,standard,384,20,2,0,0,0,200000,0,1769060,false,false,0.10908580208558769
before,sp500,standard,385,20,1,0,0,0,90000,0,1549006,false,false,0.2026214582890585
before,sp500,standard,386,20,1,0,0,0,45000,0,12229419,true,false,0.15776778672730332
before,sp500,standard,387,20,1,0,0,0,81000,0,5964811,true,false,0.16339137833880227
before,sp500,standard,388,20,1,0,0,0,60000,0,3300642,true,false,0.16869255980411407
before,sp500,standard,389,20,2,0,0,0,159000,0,1877663,false,false,0.19584198055549668
before,sp500,standard,390,20,1,0,0,0,63000,0,1832150,false,false,0.16484514911389542
before,sp500,standard,391,20,2,0,0,0,144000,0,6902242,true,false,0.13503024461986096
before,sp500,standard,392,20,1,0,0,0,45000,0,2831181,false,false,0.14014999949354892
before,sp500,standard,393,20,3,0,0,0,202500,0,5817857,true,false,0.12803189123906805
before,sp500,standard,394,20,1,0,0,0,45000,0,15563605,true,false,0.1276197530014728
before,sp500,standard,395,20,1,0,0,0,54000,0,968053,false,false,0.20860395337737514
before,sp500,standard,396,20,1,0,0,0,99000,0,2953336,false,false,0.14382131954216681
before,sp500,standard,397,20,1,0,0,0,81000,0,3595152,true,false,0.1441860767708695
before,sp500,standard,398,20,3,0,0,0,170500,0,4943757,true,false,0.12116012605088233
before,sp500,standard,399,20,2,0,0,0,115000,0,1773296,false,false,0.1845500990473195
before,sp500,standard,400,20,2,0,0,0,99000,0,12913111,true,false,0.1278311336900594
before,sp500,standard,401,20,1,0,0,0,110000,0,7951847,true,false,0.15049407142553323
before,sp500,standard,402,20,3,1,1,1000,204000,0,2989591,false,false,0.07550873142030781
before,sp500,standard,403,20,3,0,0,0,175500,0,20158658,true,false,0.08028879005885968
before,sp500,standard,404,20,1,0,0,0,90000,0,3755532,true,false,0.17939738752928988
before,sp500,standard,405,20,1,0,0,0,45000,0,1439094,false,false,0.14324594635204377
before,sp500,standard,406,20,3,0,0,0,230000,0,10525880,true,false,0.1180077601834982
before,sp500,standard,407,20,4,0,0,0,229500,0,5582242,true,false,0.12520001371075512
before,sp500,standard,408,20,2,2,2,33059,191000,0,3851947,true,false,0.08939612689644506
before,sp500,standard,409,20,0,0,0,0,0,0,2669892,false,false,0.16132951977798807
before,sp500,standard,410,20,2,0,0,0,135000,0,2679467,false,false,0.12237897487211857
before,sp500,standard,411,20,2,0,0,0,162000,0,3595827,true,false,0.17223897265532082
before,sp500,standard,412,20,1,0,0,0,40500,0,6104629,true,false,0.14313143850449528
before,sp500,standard,413,20,3,0,0,0,229000,0,2420870,false,false,0.12106608584189882
before,sp500,standard,414,20,1,0,0,0,110000,0,20119801,true,false,0.12209666004870465
before,sp500,standard,415,20,1,0,0,0,70000,0,6158322,true,false,0.16053571349606918
before,sp500,standard,416,20,1,0,0,0,70000,0,4712714,true,false,0.14308375666631695
before,sp500,standard,417,20,3,0,0,0,205000,0,2232282,false,false,0.18688649882583297
before,sp500,standard,418,20,2,0,0,0,135000,0,7172775,true,false,0.11302793058208116
before,sp500,standard,419,20,1,0,0,0,50000,0,1115172,false,false,0.1417762454553571
before,sp500,standard,420,20,4,0,0,0,285000,0,3664611,true,false,0.1965997425009011
before,sp500,standard,421,20,3,0,0,0,245000,0,784743,false,false,0.18095843075952406
before,sp500,standard,422,20,3,0,0,0,240500,0,495736,false,false,0.16287082450668075
before,sp500,standard,423,20,3,2,2,31838,220500,0,963902,false,false,0.11932683545246574
before,sp500,standard,424,20,4,0,0,0,229500,0,1592662,false,false,0.14493967613473552
before,sp500,standard,425,20,2,0,0,0,153000,0,2383591,false,false,0.15676384376652602
before,sp500,standard,426,20,2,0,0,0,99000,0,23165461,true,false,0.10562709810426532
before,sp500,standard,427,20,1,0,0,0,110000,0,1354739,false,false,0.1840045026125644
before,sp500,standard,428,20,0,0,0,0,0,0,5520939,true,false,0.1532810603012675
before,sp500,standard,429,20,2,0,0,0,99000,0,2878733,false,false,0.15173379370276038
before,sp500,standard,430,20,3,0,0,0,171000,0,4062035,true,false,0.1520991075531723
before,sp500,standard,431,20,3,0,0,0,218000,0,2124418,false,false,0.17383912629201664
before,sp500,standard,432,20,1,0,0,0,99000,0,2407091,false,false,0.21145731472262724
before,sp500,standard,433,20,0,0,0,0,0,0,5995034,true,false,0.12608667770488824
before,sp500,standard,434,20,3,0,0,0,218000,0,3428977,true,false,0.10853334145719037
before,sp500,standard,435,20,1,0,0,0,45000,0,7499494,true,false,0.12113980157359723
before,sp500,standard,436,20,2,0,0,0,121500,0,1451369,false,false,0.21797280531326582
before,sp500,standard,437,20,1,0,0,0,70000,0,1759120,false,false,0.22318069872807503
before,sp500,standard,438,20,2,0,0,0,144000,0,3311941,true,false,0.16712053415418943
before,sp500,standard,439,20,4,0,0,0,290000,0,8220240,true,false,0.08963988487690014
before,sp500,standard,440,20,2,0,0,0,149000,0,4600737,true,false,0.15460913341000432
before,sp500,standard,441,20,3,0,0,0,240000,0,6427667,true,false,0.15674670752973024
before,sp500,standard,442,20,2,0,0,0,120000,0,1003004,false,false,0.15264443337259656
before,sp500,standard,443,20,2,0,0,0,139500,0,1662160,false,false,0.23154114235345707
before,sp500,standard,444,20,3,0,0,0,214000,0,2948882,false,false,0.130617031790369
before,sp500,standard,445,20,0,0,0,0,0,0,5227798,true,false,0.1983037062465247
before,sp500,standard,446,20,5,1,1,1719,288000,0,740524,false,false,0.11739163391135907
before,sp500,standard,447,20,1,0,0,0,110000,0,795334,false,false,0.17351095510997128
before,sp500,standard,448,20,3,0,0,0,205000,0,1441908,false,false,0.12592369672264977
before,sp500,standard,449,20,2,0,0,0,105000,0,1922803,false,false,0.1610547219227685
before,sp500,standard,450,20,2,0,0,0,99000,0,1763851,false,false,0.19700366840200362
before,sp500,standard,451,20,2,0,0,0,150500,0,4644524,true,false,0.13315292568316694
before,sp500,standard,452,20,1,0,0,0,45000,0,3106771,true,false,0.13438618994065413
before,sp500,standard,453,20,2,0,0,0,85500,0,7084709,true,false,0.14418369743209616
before,sp500,standard,454,20,0,0,0,0,0,0,3986875,true,false,0.19853360435341616
before,sp500,standard,455,20,3,0,0,0,225000,0,6848117,true,false,0.1537281205943477
before,sp500,standard,456,20,2,0,0,0,95000,0,5647441,true,false,0.19113356778336965
before,sp500,standard,457,20,3,0,0,0,216000,0,3435543,true,false,0.06591037260027678
before,sp500,standard,458,20,3,0,0,0,252000,0,1806723,false,false,0.1264166064671657
before,sp500,standard,459,20,1,0,0,0,50000,0,2775488,false,false,0.1978388079796516
before,sp500,standard,460,20,0,0,0,0,0,0,9669401,true,false,0.1471344544009556
before,sp500,standard,461,20,4,0,0,0,226500,0,3661027,true,false,0.16754005526674554
before,sp500,standard,462,20,2,0,0,0,108000,0,12736454,true,false,0.11538696298191416
before,sp500,standard,463,20,2,0,0,0,104000,0,2458021,false,false,0.15396530155757407
before,sp500,standard,464,20,2,0,0,0,120000,0,1456239,false,false,0.1851156989213732
before,sp500,standard,465,20,2,0,0,0,141000,0,2416199,false,false,0.1511831264506342
before,sp500,standard,466,20,2,0,0,0,94500,0,1649206,false,false,0.16311377124435877
before,sp500,standard,467,20,0,0,0,0,0,0,1517283,false,false,0.21920266283543927
before,sp500,standard,468,20,2,0,0,0,160000,0,2685213,false,false,0.15550318124772358
before,sp500,standard,469,20,3,0,0,0,245000,0,2286843,false,false,0.07627812142597368
before,sp500,standard,470,20,2,0,0,0,130500,0,7063621,true,false,0.11534072209443683
before,sp500,standard,471,20,2,0,0,0,151000,0,1521406,false,false,0.1819916234150602
before,sp500,standard,472,20,3,0,0,0,212000,0,2850080,false,false,0.1618328960728586
before,sp500,standard,473,20,1,0,0,0,45000,0,5183246,true,false,0.17200002002326503
before,sp500,standard,474,20,2,0,0,0,110000,0,4105179,true,false,0.16364396878910356
before,sp500,standard,475,20,2,0,0,0,123000,0,2729176,false,false,0.18096534517174198
before,sp500,standard,476,20,2,0,0,0,95000,0,7666214,true,false,0.1141051857040805
before,sp500,standard,477,20,2,0,0,0,200000,0,7416677,true,false,0.12383154717441143
before,sp500,standard,478,20,2,0,0,0,189000,0,1887191,false,false,0.1514497497331225
before,sp500,standard,479,20,1,0,0,0,45000,0,3092160,true,false,0.13791161862544962
before,sp500,standard,480,20,2,0,0,0,153000,0,7578712,true,false,0.16218263482799594
before,sp500,standard,481,20,2,0,0,0,99000,0,6028862,true,false,0.1407082406262831
before,sp500,standard,482,20,3,0,0,0,223000,0,4287003,true,false,0.1352349371479192
before,sp500,standard,483,20,2,0,0,0,169000,0,10068648,true,false,0.08678842115425922
before,sp500,standard,484,20,2,0,0,0,164000,0,5332752,true,false,0.13670095605905802
before,sp500,standard,485,20,1,0,0,0,70000,0,9195789,true,false,0.12358193834683136
before,sp500,standard,486,20,3,1,1,10453,223000,0,2889319,false,false,0.18533857208351084
before,sp500,standard,487,20,0,0,0,0,0,0,5870101,true,false,0.11587195291959293
before,sp500,standard,488,20,4,0,0,0,268000,0,5488032,true,false,0.1419493414562943
before,sp500,standard,489,20,3,0,0,0,180000,0,14577481,true,false,0.09705914025727301
before,sp500,standard,490,20,4,0,0,0,320000,0,2155804,false,false,0.15375392623174516
before,sp500,standard,491,20,3,0,0,0,189000,0,1405377,false,false,0.11769651309399365
before,sp500,standard,492,20,4,0,0,0,300500,0,4542508,true,false,0.0898355582192846
before,sp500,standard,493,20,3,0,0,0,171000,0,2049114,false,false,0.2062938285173519
before,sp500,standard,494,20,2,0,0,0,153000,0,3337957,true,false,0.15540268913292182
before,sp500,standard,495,20,1,0,0,0,45000,0,1436178,false,false,0.18386782895285378
before,sp500,standard,496,20,2,0,0,0,159000,0,11240978,true,false,0.12877194752793683
before,sp500,standard,497,20,3,0,0,0,270000,0,7249394,true,false,0.1430521855935678
before,sp500,standard,498,20,3,0,0,0,191500,0,3472599,true,false,0.09548128928551415
before,sp500,standard,499,20,1,0,0,0,110000,0,2721692,false,false,0.1268521432739925
before,sp500,standard,500,20,2,0,0,0,155000,0,2335158,false,false,0.11669116189870339
before,sp500,standard,501,20,3,0,0,0,205000,0,4878900,true,false,0.12097829106702532
before,sp500,standard,502,20,4,0,0,0,284000,0,4418632,true,false,0.12847084330013064
before,sp500,standard,503,20,2,0,0,0,155000,0,7609163,true,false,0.15799570075801544
before,sp500,standard,504,20,3,0,0,0,254000,0,1625217,false,false,0.13511090698116895
before,sp500,standard,505,20,2,0,0,0,135000,0,3071139,true,false,0.18833646636029375
before,sp500,standard,506,20,2,0,0,0,105000,0,3655320,true,false,0.179474869131831
before,sp500,standard,507,20,2,0,0,0,121500,0,11908879,true,false,0.0929641303775266
before,sp500,standard,508,20,3,0,0,0,259000,0,3310606,true,false,0.10144642160852284
before,sp500,standard,509,20,1,0,0,0,99000,0,2794785,false,false,0.15775976093338728
before,sp500,standard,510,20,1,0,0,0,110000,0,4472467,true,false,0.15776925577524298
before,sp500,standard,511,20,1,0,0,0,45000,0,1910268,false,false,0.20047007503103503
before,sp500,standard,512,20,2,0,0,0,105000,0,5654636,true,false,0.1439106599720419
before,sp500,standard,513,20,3,0,0,0,162000,0,1335487,false,false,0.15176737336073023
before,sp500,standard,514,20,1,0,0,0,70000,0,4607047,true,false,0.16521464423115217
before,sp500,standard,515,20,3,0,0,0,240000,0,2973275,false,false,0.13833326566441265
before,sp500,standard,516,20,2,1,1,42742,155000,0,3108687,true,false,0.13718602911329164
before,sp500,standard,517,20,2,0,0,0,144000,0,2577546,false,false,0.15616619394035708
before,sp500,standard,518,20,1,0,0,0,81000,0,1005478,false,false,0.21301466834763283
before,sp500,standard,519,20,1,0,0,0,81000,0,5494919,true,false,0.1394979800827245
before,sp500,standard,520,20,2,0,0,0,135000,0,959310,false,false,0.1767587787942691
before,sp500,standard,521,20,1,0,0,0,45000,0,4419125,true,false,0.1491692896089729
before,sp500,standard,522,20,4,1,1,20000,285500,0,2260148,false,false,0.09628493271675878
before,sp500,standard,523,20,2,0,0,0,108000,0,2713201,false,false,0.17636600098292374
before,sp500,standard,524,20,3,0,0,0,212000,0,2947775,false,false,0.14458000591093303
before,sp500,standard,525,20,0,0,0,0,0,0,1295779,false,false,0.1924922808989012
before,sp500,standard,526,20,4,1,1,43859,258000,0,1193231,false,false,0.06700093143408932
before,sp500,standard,527,20,3,0,0,0,210000,0,5134201,true,false,0.10676048419694369
before,sp500,standard,528,20,1,0,0,0,45000,0,498103,false,false,0.21329863755477022
before,sp500,standard,529,20,2,0,0,0,130500,0,2362165,false,false,0.10705544789567775
before,sp500,standard,530,20,4,0,0,0,313000,0,1484259,false,false,0.16639508517298582
before,sp500,standard,531,20,1,0,0,0,45000,0,6739238,true,false,0.12980720301626736
before,sp500,standard,532,20,2,0,0,0,126000,0,1161942,false,false,0.2062083470908584
before,sp500,standard,533,20,1,0,0,0,45000,0,4498800,true,false,0.18532276398247907
before,sp500,standard,534,20,3,0,0,0,200000,0,6797582,true,false,0.12799587955911187
before,sp500,standard,535,20,2,0,0,0,99000,0,1338661,false,false,0.15920387315286755
before,sp500,standard,536,20,0,0,0,0,0,0,4491410,true,false,0.15650904482224637
before,sp500,standard,537,20,1,0,0,0,81000,0,7851307,true,false,0.1854452284090494
before,sp500,standard,538,20,2,0,0,0,126000,0,7509540,true,false,0.16737691411612582
before,sp500,standard,539,20,1,0,0,0,110000,0,14257379,true,false,0.1360832051113458
before,sp500,standard,540,20,4,0,0,0,304000,0,2867713,false,false,0.17893896310818838
before,sp500,standard,541,20,3,0,0,0,175500,0,12933947,true,false,0.10192618826760427
before,sp500,standard,542,20,1,0,0,0,60000,0,2386152,false,false,0.14610725508990735
before,sp500,standard,543,20,4,0,0,0,207000,0,3180016,true,false,0.15450094964527344
before,sp500,standard,544,20,0,0,0,0,0,0,4109301,true,false,0.13800519626436472
before,sp500,standard,545,20,2,0,0,0,169000,0,1584655,false,false,0.17933155318706123
before,sp500,standard,546,20,0,0,0,0,0,0,1506841,false,false,0.28386359596554417
before,sp500,standard,547,20,3,0,0,0,166500,0,2619511,false,false,0.1652009837995154
before,sp500,standard,548,20,2,0,0,0,159000,0,5963331,true,false,0.11137662345641552
before,sp500,standard,549,20,2,0,0,0,110500,0,2388529,false,false,0.18804285858358735
before,sp500,standard,550,20,2,0,0,0,110500,0,2453114,false,false,0.1383046970131316
before,sp500,standard,551,20,1,0,0,0,50000,0,2338166,false,false,0.2623424405153626
before,sp500,standard,552,20,2,0,0,0,100500,0,3773066,true,false,0.15988782869867887
before,sp500,standard,553,20,4,0,0,0,245500,0,9016602,true,false,0.10711129397740116
before,sp500,standard,554,20,3,0,0,0,204000,0,6003220,true,false,0.09991702279946671
before,sp500,standard,555,20,1,0,0,0,45000,0,2394458,false,false,0.12594890711063925
before,sp500,standard,556,20,0,0,0,0,0,0,5564431,true,false,0.16082019255371421
before,sp500,standard,557,20,1,0,0,0,90000,0,2928762,false,false,0.1553019689071971
before,sp500,standard,558,20,2,0,0,0,200000,0,4224189,true,false,0.09203576529448818
before,sp500,standard,559,20,1,0,0,0,70000,0,3827292,true,false,0.13813856400084862
before,sp500,standard,560,20,3,0,0,0,219000,0,3420103,true,false,0.11714652751877339
before,sp500,standard,561,20,0,0,0,0,0,0,7205968,true,false,0.1126463412245654
before,sp500,standard,562,20,3,0,0,0,198000,0,3611106,true,false,0.15309162392454237
before,sp500,standard,563,20,0,0,0,0,0,0,1879662,false,false,0.22962962232523956
before,sp500,standard,564,20,1,0,0,0,45000,0,1605110,false,false,0.2224379865292736
before,sp500,standard,565,20,4,0,0,0,272000,0,5293005,true,false,0.12887716885742292
before,sp500,standard,566,20,1,0,0,0,40500,0,8590543,true,false,0.13382132852936976
before,sp500,standard,567,20,2,1,1,46028,140000,0,2125497,false,false,0.16427487181680217
before,sp500,standard,568,20,1,0,0,0,45000,0,6422074,true,false,0.13284400439469765
before,sp500,standard,569,20,1,0,0,0,70000,0,8514705,true,false,0.15674474110713507
before,sp500,standard,570,20,1,0,0,0,81000,0,1938563,false,false,0.21755878488788766
before,sp500,standard,571,20,3,0,0,0,214000,0,16036223,true,false,0.13291386133914038
before,sp500,standard,572,20,4,1,1,3497,225500,0,6136705,true,false,0.05551655429797495
before,sp500,standard,573,20,2,0,0,0,90500,0,6129432,true,false,0.13908044609517234
before,sp500,standard,574,20,1,0,0,0,110000,0,3572205,true,false,0.12944904608304902
before,sp500,standard,575,20,2,0,0,0,131000,0,5914459,true,false,0.14720104430340109
before,sp500,standard,576,20,2,0,0,0,191000,0,1232256,false,false,0.17230291369315712
before,sp500,standard,577,20,2,0,0,0,149000,0,4243961,true,false,0.16915734065313912
before,sp500,standard,578,20,2,0,0,0,149000,0,1322768,false,false,0.1781202686275416
before,sp500,standard,579,20,1,0,0,0,54000,0,3114407,true,false,0.17754146499759907
before,sp500,standard,580,20,0,0,0,0,0,0,3869083,true,false,0.1442227512961432
before,sp500,standard,581,20,3,0,0,0,250000,0,2159952,false,false,0.17749678626751492
before,sp500,standard,582,20,2,0,0,0,169000,0,2709834,false,false,0.28191032172371894
before,sp500,standard,583,20,3,0,0,0,157500,0,2822589,false,false,0.1425393461064207
before,sp500,standard,584,20,2,0,0,0,180000,0,2160749,false,false,0.17453711255907717
before,sp500,standard,585,20,4,0,0,0,268000,0,5107724,true,false,0.12120595743675533
before,sp500,standard,586,20,1,0,0,0,63000,0,4211137,true,false,0.11876129151090362
before,sp500,standard,587,20,2,0,0,0,160000,0,1244548,false,false,0.14902705676601807
before,sp500,standard,588,20,2,0,0,0,189000,0,5153306,true,false,0.1432682679390905
before,sp500,standard,589,20,3,0,0,0,205000,0,3314443,true,false,0.12134964580120897
before,sp500,standard,590,20,3,0,0,0,180000,0,8051257,true,false,0.11415394949852657
before,sp500,standard,591,20,2,0,0,0,123000,0,1805869,false,false,0.2162306434085483
before,sp500,standard,592,20,4,0,0,0,261000,0,2823112,false,false,0.18218873833360688
before,sp500,standard,593,20,1,0,0,0,81000,0,3684542,true,false,0.12397999409313756
before,sp500,standard,594,20,3,0,0,0,194000,0,1286660,false,false,0.15156319125211382
before,sp500,standard,595,20,1,0,0,0,70000,0,3444926,true,false,0.2081990633068163
before,sp500,standard,596,20,0,0,0,0,0,0,16640180,true,false,0.1128147349871667
before,sp500,standard,597,20,2,0,0,0,189000,0,2516353,false,false,0.12199211572980166
before,sp500,standard,598,20,1,0,0,0,54000,0,2403624,false,false,0.14648407668880495
before,sp500,standard,599,20,2,0,0,0,103500,0,5299874,true,false,0.12461308904604282
before,sp500,invest,0,20,2,2,2,107482,135000,0,3185832,true,false,0.029737866851045534
before,sp500,invest,1,20,1,1,1,57258,81000,0,5833499,true,false,0.026429276688636753
before,sp500,invest,2,20,1,1,1,89213,99000,0,4583469,true,false,0.02516362667544385
before,sp500,invest,3,20,2,2,2,76158,99000,0,2283019,false,false,0.02041875459907369
before,sp500,invest,4,20,1,1,1,57500,70000,0,3980828,true,false,0.027331718899279593
before,sp500,invest,5,20,1,1,1,81017,90000,0,2986836,false,false,0.024848909008269283
before,sp500,invest,6,20,3,3,3,148000,200500,0,1526641,false,false,0.015121655292347968
before,sp500,invest,7,20,3,3,3,177860,184500,0,648252,false,false,0.03641961258532757
before,sp500,invest,8,20,1,1,1,47976,63000,0,1537195,false,false,0.03288222355862318
before,sp500,invest,9,20,2,2,2,121469,139500,0,2727338,false,false,0.020015759289733828
before,sp500,invest,10,20,2,2,2,151818,160000,0,1703891,false,false,0.036199617082047844
before,sp500,invest,11,20,2,2,2,82138,110000,0,910351,false,false,0.0445048050792396
before,sp500,invest,12,20,2,2,2,124545,150500,0,970481,false,false,0.024114682621945726
before,sp500,invest,13,20,2,2,2,74003,90500,0,4923418,true,false,0.025292346950935397
before,sp500,invest,14,20,0,0,0,0,0,0,1624627,false,false,0.03279553796775222
before,sp500,invest,15,20,1,1,1,78284,99000,0,1935269,false,false,0.025015213592554507
before,sp500,invest,16,20,2,2,2,77654,94500,0,1690612,false,false,0.024823896785422316
before,sp500,invest,17,20,2,2,2,115448,126000,0,4352340,true,false,0.02010759794108399
before,sp500,invest,18,20,4,4,4,149768,234500,0,2623118,false,false,0.01774919592610821
before,sp500,invest,19,20,2,2,2,67279,99000,0,4008288,true,false,0.01636947372971367
before,sp500,invest,20,20,2,2,2,148030,160000,0,925131,false,false,0.03859057029032262
before,sp500,invest,21,20,3,2,2,94688,155000,0,3713167,true,false,0.028824735966340213
before,sp500,invest,22,20,4,4,4,218089,248000,0,1475882,false,false,0.01604700718277812
before,sp500,invest,23,20,1,1,1,26543,40500,0,2636195,false,false,0.0218622291840226
before,sp500,invest,24,20,3,1,1,36806,144000,0,4078288,true,false,0.03516246718282492
before,sp500,invest,25,20,1,1,1,46719,50000,0,1811235,false,false,0.024884782211419997
before,sp500,invest,26,20,0,0,0,0,0,0,1165095,false,false,0.0614716381596512
before,sp500,invest,27,20,1,1,1,88594,90000,0,1107323,false,false,0.024052132753125684
before,sp500,invest,28,20,2,2,2,160558,169000,0,1106336,false,false,0.020835522816637288
before,sp500,invest,29,20,1,1,1,30082,63000,0,2311721,false,false,0.025049773796258834
before,sp500,invest,30,20,1,1,1,24005,81000,0,3358270,true,false,0.02439821801017309
before,sp500,invest,31,20,1,1,1,89219,90000,0,2529473,false,false,0.022099958100430018
before,sp500,invest,32,20,4,4,4,183999,252500,0,759003,false,false,0.04660091296109757
before,sp500,invest,33,20,0,0,0,0,0,0,1607923,false,false,0.02534284783906927
before,sp500,invest,34,20,1,1,1,68621,81000,0,1952738,false,false,0.01875871022221653
before,sp500,invest,35,20,2,2,2,119018,135000,0,2055327,false,false,0.02281041508019041
before,sp500,invest,36,20,1,1,1,86875,90000,0,2330830,false,false,0.023442278896363616
